,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2019-09-24,794.0499877929688,0.9984,0.01,0.877,0.113,765.0,798.6500244140625,765.0,13717998.0
2019-09-25,792.6500244140625,0.9985,0.009,0.862,0.128,787.7000122070312,801.0,781.6500244140625,9313576.0
2019-09-26,782.5499877929688,0.9975,0.012,0.842,0.146,787.75,797.0,778.0999755859375,18442824.0
2019-09-27,782.2000122070312,0.9966,0.021,0.853,0.125,787.0499877929688,794.25,780.0999755859375,5087642.0
2019-09-30,805.6500244140625,0.9895,0.008,0.854,0.138,785.0999755859375,808.0,784.1500244140625,8178091.0
2019-10-01,793.5499877929688,0.995,0.003,0.865,0.131,807.0,807.5499877929688,791.5499877929688,5881438.0
2019-10-03,785.5999755859375,0.999,0.011,0.86,0.129,792.5499877929688,797.8499755859375,784.1500244140625,5497672.0
2019-10-04,793.4500122070312,0.9933,0.006,0.834,0.16,790.0,797.5999755859375,787.0499877929688,8201713.0
2019-10-07,789.5499877929688,0.9909,0.022,0.871,0.107,794.8499755859375,802.0,786.0999755859375,3679845.0
2019-10-09,783.6500244140625,0.9869,0.005,0.902,0.093,795.4500122070312,795.9000244140625,778.7999877929688,6335025.0
2019-10-10,783.0499877929688,0.9616,0.022,0.903,0.075,785.4000244140625,794.7000122070312,776.5999755859375,10402917.0
2019-10-11,814.7999877929688,0.9999,0.028,0.849,0.123,781.5,823.7999877929688,776.5999755859375,20636344.0
2019-10-14,786.0999755859375,0.9997,0.052,0.8,0.148,786.75,797.0,780.0,15150858.0
2019-10-15,768.2999877929688,0.9437,0.036,0.896,0.068,773.0999755859375,775.9500122070312,765.0,13762133.0
2019-10-16,771.4500122070312,0.996,0.019,0.881,0.1,765.25,775.9500122070312,761.5499877929688,10767032.0
2019-10-17,769.5,0.9917,0.011,0.897,0.091,767.0,770.5499877929688,765.0999755859375,9860495.0
2019-10-18,767.8499755859375,0.9665,0.029,0.891,0.08,763.7999877929688,773.7999877929688,760.0,10037200.0
2019-10-22,643.5499877929688,-0.9998,0.116,0.791,0.093,691.0999755859375,691.0999755859375,638.3499755859375,90152532.0
2019-10-23,650.5999755859375,-0.9992,0.09,0.858,0.053,630.0,656.6500244140625,615.0999755859375,60516887.0
2019-10-24,635.3499755859375,-0.9927,0.069,0.872,0.059,650.0,653.2000122070312,632.0,25666433.0
2019-10-25,637.4500122070312,-0.9862,0.089,0.832,0.079,647.0,652.5,636.0,16549337.0
2019-10-29,650.6500244140625,0.9766,0.031,0.904,0.065,651.0,653.75,647.0,16709764.0
2019-10-30,660.5999755859375,0.8511,0.037,0.898,0.065,660.4000244140625,671.4000244140625,656.2000122070312,22879467.0
2019-10-31,685.5999755859375,0.9884,0.022,0.878,0.1,668.4000244140625,695.4500122070312,666.0999755859375,27405901.0
2019-11-01,687.9000244140625,0.9859,0.04,0.837,0.123,690.0,694.0,682.5999755859375,9713519.0
2019-11-04,709.0,-0.9986,0.113,0.821,0.066,681.7999877929688,732.5,678.1500244140625,29381982.0
2019-11-05,696.0999755859375,0.9799,0.051,0.876,0.073,708.75,708.75,691.5,12897805.0
2019-11-06,712.2999877929688,0.9987,0.068,0.841,0.091,695.7999877929688,721.5,692.0,21372589.0
2019-11-07,720.0999755859375,0.9998,0.039,0.823,0.138,717.0,724.3499755859375,712.0999755859375,13733737.0
2019-11-08,708.1500244140625,0.9994,0.035,0.833,0.132,722.0,724.25,705.5,8585630.0
2019-11-11,704.4000244140625,0.9973,0.028,0.872,0.1,698.9000244140625,707.2000122070312,698.0,6951494.0
2019-11-13,691.3499755859375,0.998,0.052,0.822,0.126,696.5,700.0,687.75,9973690.0
2019-11-14,705.2999877929688,0.9975,0.041,0.816,0.143,696.3499755859375,709.7999877929688,696.3499755859375,10539902.0
2019-11-15,703.9000244140625,0.9961,0.012,0.877,0.112,709.0499877929688,712.9500122070312,702.2999877929688,7362623.0
2019-11-18,705.2000122070312,0.9923,0.065,0.817,0.118,705.0,710.0,699.2999877929688,7490916.0
2019-11-19,712.8499755859375,0.9463,0.026,0.904,0.07,709.9000244140625,714.0,705.0,6495885.0
2019-11-20,713.0,0.9981,0.028,0.858,0.114,712.7999877929688,715.0,705.0,6142171.0
2019-11-21,713.25,0.994,0.027,0.863,0.11,715.5,721.4500122070312,710.5,9692973.0
2019-11-22,693.2000122070312,0.9964,0.041,0.858,0.101,711.75,712.0,685.0999755859375,14415826.0
2019-11-25,698.0999755859375,0.9983,0.01,0.84,0.15,693.3499755859375,705.1500244140625,693.2000122070312,7334511.0
2019-11-26,690.5999755859375,0.9902,0.036,0.852,0.112,705.0,707.25,686.0,27253106.0
2019-11-27,695.75,0.9996,0.009,0.814,0.177,694.25,697.6500244140625,690.0999755859375,3861635.0
2019-11-28,701.8499755859375,0.998,0.009,0.85,0.142,699.0999755859375,703.3499755859375,694.0499877929688,4837683.0
2019-11-29,696.3499755859375,0.9984,0.008,0.876,0.116,700.9000244140625,702.2999877929688,691.5499877929688,4262379.0
2019-12-02,692.7000122070312,0.9984,0.0,0.839,0.161,703.0999755859375,704.0,690.2999877929688,9383736.0
2019-12-03,698.3499755859375,0.997,0.012,0.856,0.132,692.7000122070312,699.7000122070312,688.5499877929688,5239013.0
2019-12-04,708.8499755859375,0.999,0.003,0.854,0.143,697.0,710.5,693.3499755859375,7427886.0
2019-12-05,714.8499755859375,0.9993,0.006,0.824,0.17,706.4500122070312,715.9000244140625,703.7999877929688,4814422.0
2019-12-06,715.0999755859375,0.9978,0.015,0.841,0.144,715.9500122070312,720.0,709.5999755859375,5226096.0
2019-12-09,717.25,0.9984,0.003,0.835,0.161,716.0,722.3499755859375,714.25,6435865.0
2019-12-10,714.5499877929688,0.9992,0.026,0.811,0.163,713.0,718.5,710.0,4457939.0
2019-12-11,721.0499877929688,0.9998,0.005,0.809,0.186,716.5999755859375,722.7000122070312,713.0,6043554.0
2019-12-12,702.0999755859375,0.9981,0.064,0.815,0.121,718.5,720.7000122070312,699.5499877929688,11112042.0
2019-12-13,711.2999877929688,0.9955,0.061,0.831,0.108,700.3499755859375,712.9000244140625,700.3499755859375,10302412.0
2019-12-16,714.0,0.9948,0.021,0.814,0.164,712.2999877929688,720.2000122070312,710.2000122070312,5616324.0
2019-12-17,729.7000122070312,0.9982,0.012,0.822,0.165,719.7000122070312,731.25,715.0,10525565.0
2019-12-18,732.4500122070312,-0.9976,0.123,0.805,0.072,731.0,737.2999877929688,722.75,12215295.0
2019-12-19,730.8499755859375,0.9995,0.008,0.835,0.157,733.5,735.9500122070312,724.5999755859375,7199210.0
2019-12-20,731.5499877929688,0.9971,0.0,0.836,0.164,731.0,735.0,728.25,7794167.0
2019-12-23,736.0,0.9987,0.009,0.793,0.198,732.1500244140625,737.2999877929688,731.6500244140625,4975608.0
2019-12-24,733.4000244140625,0.9992,0.0,0.78,0.22,736.9500122070312,736.9500122070312,728.2999877929688,2890759.0
2019-12-26,728.9500122070312,0.9965,0.029,0.767,0.205,732.0,734.5499877929688,726.5499877929688,3821806.0
2019-12-27,736.9500122070312,0.9982,0.025,0.72,0.255,729.75,737.5,728.8499755859375,3399094.0
2019-12-30,732.9000244140625,0.9981,0.004,0.818,0.178,736.0999755859375,737.9500122070312,727.25,5368416.0
2019-12-31,731.1500244140625,0.9991,0.003,0.726,0.27,729.7000122070312,737.75,725.4500122070312,6927885.0
2020-01-01,736.8499755859375,0.9989,0.005,0.763,0.232,735.0,740.0,732.5499877929688,2112415.0
2020-01-02,734.7000122070312,0.9989,0.002,0.755,0.242,738.9000244140625,740.7999877929688,730.9000244140625,5658200.0
2020-01-03,746.0,0.9994,0.003,0.689,0.307,733.9000244140625,748.0,733.9000244140625,7882938.0
2020-01-06,738.8499755859375,0.9993,0.012,0.783,0.205,746.0999755859375,753.7999877929688,736.5,6519403.0
2020-01-07,727.9000244140625,0.9999,0.01,0.693,0.297,738.0,742.5999755859375,725.0999755859375,7899363.0
2020-01-08,718.2000122070312,0.9997,0.029,0.721,0.249,724.9500122070312,729.0,708.2999877929688,8639443.0
2020-01-09,727.5499877929688,0.9996,0.017,0.802,0.181,721.7000122070312,731.5,714.2999877929688,13521186.0
2020-01-10,738.1500244140625,1.0,0.039,0.791,0.169,740.4500122070312,742.9000244140625,730.5,9341405.0
2020-01-13,773.5499877929688,0.9999,0.019,0.821,0.16,760.0,777.5,755.0,36952038.0
2020-01-14,775.6500244140625,0.9999,0.021,0.81,0.169,769.9500122070312,776.9500122070312,767.2000122070312,11414418.0
2020-01-15,767.5499877929688,1.0,0.013,0.791,0.196,773.8499755859375,773.8499755859375,762.1500244140625,6047430.0
2020-01-16,767.0,0.9998,0.008,0.732,0.261,770.7000122070312,772.5,760.25,5740586.0
2020-01-17,767.8499755859375,0.9996,0.017,0.752,0.231,770.7000122070312,772.9000244140625,762.25,3762957.0
2020-01-20,768.4500122070312,0.9991,0.005,0.827,0.168,771.5999755859375,774.4000244140625,762.9500122070312,3887680.0
2020-01-21,762.5,0.9986,0.014,0.819,0.167,768.4500122070312,770.5,760.75,4448374.0
2020-01-22,770.2000122070312,0.9999,0.01,0.78,0.21,768.4500122070312,778.0,766.0,9733935.0
2020-01-23,784.3499755859375,0.9999,0.007,0.797,0.195,777.0999755859375,785.5,776.7000122070312,12528017.0
2020-01-24,782.75,0.9993,0.026,0.866,0.107,775.75,786.5,773.5999755859375,7540490.0
2020-01-27,778.0999755859375,0.9997,0.006,0.795,0.199,779.0499877929688,784.7999877929688,774.4000244140625,3741610.0
2020-01-28,778.0,0.9996,0.01,0.831,0.159,781.0,781.7999877929688,772.0,5121009.0
2020-01-29,789.7000122070312,0.9999,0.008,0.782,0.21,786.5999755859375,792.7999877929688,784.25,6832757.0
2020-01-30,780.7000122070312,0.9884,0.049,0.868,0.083,789.7000122070312,789.7000122070312,778.0,3859680.0
2020-01-31,775.9500122070312,0.9991,0.032,0.807,0.161,780.5499877929688,784.9500122070312,771.5999755859375,6092028.0
2020-02-03,767.4000244140625,0.9988,0.007,0.807,0.186,782.0,790.9500122070312,764.5,6416745.0
2020-02-04,787.8499755859375,0.9997,0.006,0.735,0.259,770.0999755859375,789.9000244140625,770.0999755859375,5771311.0
2020-02-05,784.5499877929688,0.9998,0.009,0.74,0.251,781.0,786.0,774.4000244140625,6310409.0
2020-02-06,771.3499755859375,1.0,0.005,0.589,0.407,784.3499755859375,786.7999877929688,770.0,7341622.0
2020-02-07,777.2999877929688,1.0,0.001,0.674,0.325,775.9500122070312,778.8499755859375,771.0,2853344.0
2020-02-10,773.2000122070312,1.0,0.011,0.714,0.275,774.0,778.0,769.75,3827682.0
2020-02-11,773.5499877929688,1.0,0.005,0.647,0.349,779.0,779.0999755859375,769.2000122070312,4312817.0
2020-02-12,781.0499877929688,1.0,0.009,0.701,0.29,775.7999877929688,783.25,775.0999755859375,2948825.0
2020-02-13,792.25,1.0,0.008,0.763,0.228,785.0,794.0,782.2000122070312,4387430.0
2020-02-14,786.4500122070312,1.0,0.006,0.687,0.307,794.5,799.2000122070312,784.5999755859375,5321680.0
2020-02-17,789.4500122070312,0.9999,0.006,0.669,0.325,790.2999877929688,793.4500122070312,783.2999877929688,2929629.0
2020-02-18,797.6500244140625,0.9999,0.002,0.675,0.323,785.0,799.0499877929688,783.6500244140625,5083346.0
2020-02-19,800.4500122070312,1.0,0.003,0.613,0.385,800.0,804.8499755859375,796.1500244140625,3985192.0
2020-02-20,797.0,1.0,0.004,0.615,0.381,803.25,806.0999755859375,793.8499755859375,4564569.0
2020-02-24,795.8499755859375,1.0,0.013,0.596,0.39,800.0999755859375,811.5999755859375,792.1500244140625,6627536.0
2020-02-25,798.4000244140625,0.9997,0.025,0.784,0.191,799.0,806.0,795.4000244140625,6996695.0
2020-02-26,782.75,0.9999,0.008,0.712,0.28,793.9500122070312,801.4500122070312,780.5,8760569.0
2020-02-27,777.8499755859375,0.9999,0.009,0.74,0.251,778.0,780.75,772.2000122070312,5223386.0
2020-02-28,731.7000122070312,0.9999,0.013,0.756,0.231,750.0,756.7999877929688,722.0499877929688,14123957.0
2020-03-02,741.0499877929688,0.9906,0.014,0.893,0.093,737.0,765.9000244140625,733.75,9821523.0
2020-03-03,747.0,0.9994,0.021,0.81,0.17,755.0,759.0,741.25,7826587.0
2020-03-04,758.75,0.9951,0.025,0.838,0.137,753.9000244140625,761.5,745.5499877929688,11013444.0
2020-03-05,754.5999755859375,0.9887,0.024,0.885,0.092,763.75,773.5499877929688,751.75,7755293.0
2020-03-06,738.9500122070312,0.9963,0.019,0.859,0.122,741.0,744.0,729.0999755859375,9216022.0
2020-03-09,704.4500122070312,-0.9914,0.118,0.809,0.073,724.5,725.8499755859375,697.0,10308654.0
2020-03-11,686.0,0.9905,0.017,0.885,0.098,690.6500244140625,695.9500122070312,669.0499877929688,16165009.0
2020-03-12,631.2000122070312,0.9862,0.026,0.865,0.108,668.0,670.0,627.5,13965574.0
2020-03-13,642.3499755859375,0.9976,0.01,0.845,0.145,592.0,667.0,570.0,16903113.0
2020-03-16,583.1500244140625,0.9939,0.026,0.838,0.136,622.0,622.1500244140625,580.0,19140152.0
2020-03-17,554.9500122070312,0.9932,0.041,0.802,0.157,588.0999755859375,592.0,550.0,16059887.0
2020-03-18,534.2999877929688,0.9923,0.023,0.89,0.087,568.0,578.0,528.0,15390183.0
2020-03-19,545.5499877929688,0.984,0.027,0.877,0.095,509.25,558.0,509.25,16583991.0
2020-03-20,585.2000122070312,0.9951,0.015,0.853,0.132,549.5,617.4500122070312,548.0,21354894.0
2020-03-23,526.4500122070312,0.969,0.006,0.931,0.062,540.0,560.9500122070312,515.9000244140625,17146150.0
2020-03-24,589.7999877929688,0.9963,0.038,0.841,0.121,522.0,601.1500244140625,522.0,20027097.0
2020-03-25,606.2000122070312,0.9805,0.022,0.873,0.105,597.0,635.0,565.7000122070312,18339548.0
2020-03-26,643.0,0.9948,0.031,0.867,0.101,615.0,650.8499755859375,612.0999755859375,14843813.0
2020-03-27,652.7000122070312,0.9799,0.052,0.853,0.095,665.0499877929688,674.9000244140625,642.25,13495283.0
2020-03-30,626.7000122070312,0.9568,0.028,0.889,0.083,625.0999755859375,663.5,621.0999755859375,14624804.0
2020-03-31,641.5,0.9937,0.056,0.811,0.133,650.0,662.0,633.7000122070312,15175521.0
2020-04-01,602.7999877929688,0.9809,0.029,0.878,0.093,634.3499755859375,637.5,594.0,13083824.0
2020-04-03,585.7000122070312,0.9868,0.023,0.855,0.122,603.5,606.0,582.1500244140625,10221655.0
2020-04-07,639.0,0.9714,0.017,0.85,0.134,615.0,644.25,612.9000244140625,15145605.0
2020-04-08,631.5999755859375,0.9806,0.011,0.861,0.128,630.0,655.6500244140625,626.3499755859375,11806896.0
2020-04-09,636.25,0.8608,0.022,0.917,0.061,646.7999877929688,652.7999877929688,632.0999755859375,11931114.0
2020-04-13,637.4000244140625,0.932,0.016,0.9,0.085,629.0,651.7000122070312,626.0499877929688,8330276.0
2020-04-15,639.0499877929688,0.9864,0.008,0.825,0.167,651.4000244140625,653.2999877929688,635.5999755859375,11963447.0
2020-04-16,623.8499755859375,0.8625,0.053,0.87,0.077,619.9500122070312,634.9000244140625,603.5,17783287.0
2020-04-17,628.75,0.9559,0.013,0.912,0.075,644.0,646.0,626.0,8878320.0
2020-04-20,653.2999877929688,0.9999,0.046,0.833,0.121,640.0,661.0,639.0,13322913.0
2020-04-21,633.2000122070312,0.9894,0.073,0.837,0.091,627.7999877929688,646.5,627.7999877929688,11660575.0
2020-04-22,641.8499755859375,0.9751,0.038,0.879,0.083,633.2000122070312,645.0,628.0499877929688,8266728.0
2020-04-23,679.2999877929688,0.9856,0.01,0.907,0.083,647.0499877929688,683.6500244140625,638.0999755859375,14451289.0
2020-04-24,658.0,0.9983,0.009,0.888,0.102,668.5499877929688,675.0,654.7999877929688,7319940.0
2020-04-27,664.5999755859375,0.9166,0.024,0.904,0.072,661.0499877929688,681.0,661.0499877929688,7183306.0
2020-04-28,660.7000122070312,0.9783,0.027,0.866,0.107,673.0,677.0,653.0499877929688,7296571.0
2020-04-29,676.5499877929688,0.9427,0.037,0.888,0.074,666.0,682.0,658.0,8639056.0
2020-04-30,715.5,0.9986,0.009,0.905,0.085,700.0,720.0,698.0999755859375,16253821.0
2020-05-04,673.7000122070312,0.988,0.026,0.897,0.077,689.7999877929688,701.2000122070312,670.3499755859375,9122740.0
2020-05-05,673.7000122070312,0.9695,0.033,0.866,0.101,681.75,685.5999755859375,670.0,6393053.0
2020-05-06,665.9000244140625,0.9828,0.032,0.871,0.096,676.9000244140625,681.4500122070312,664.0499877929688,7934250.0
2020-05-07,664.9500122070312,0.9886,0.031,0.87,0.099,665.5499877929688,674.3499755859375,662.4500122070312,4779548.0
2020-05-08,674.2000122070312,0.9826,0.014,0.893,0.092,672.25,680.9000244140625,668.5,8400321.0
2020-05-11,682.9000244140625,0.9948,0.017,0.846,0.137,682.5,698.5499877929688,678.0,7370186.0
2020-05-12,687.6500244140625,0.9798,0.024,0.859,0.117,678.5,691.0,675.5,7356039.0
2020-05-13,694.1500244140625,0.9578,0.052,0.829,0.119,694.7999877929688,699.9000244140625,683.75,8287101.0
2020-05-14,658.1500244140625,0.798,0.085,0.806,0.109,659.0,671.75,652.5999755859375,16888262.0
2020-05-15,652.2999877929688,0.9169,0.014,0.883,0.103,664.7999877929688,664.7999877929688,646.7000122070312,9255353.0
2020-05-18,663.9000244140625,0.9856,0.032,0.855,0.113,659.8499755859375,670.5499877929688,653.0,10435442.0
2020-05-19,668.5999755859375,0.994,0.012,0.822,0.166,664.0,674.7999877929688,655.0,5902208.0
2020-05-20,669.5499877929688,0.9929,0.03,0.814,0.156,668.5,673.0,659.6500244140625,5794636.0
2020-05-21,672.2000122070312,0.9671,0.005,0.878,0.116,666.5,679.4500122070312,665.4000244140625,7213225.0
2020-05-22,692.3499755859375,0.9858,0.076,0.805,0.119,675.0,695.8499755859375,673.5,11867731.0
2020-05-26,680.5499877929688,0.9949,0.005,0.876,0.118,693.0,699.4500122070312,679.0,7099606.0
2020-05-27,705.4500122070312,0.9877,0.022,0.862,0.117,686.0499877929688,709.2000122070312,675.0,8774636.0
2020-05-28,707.4000244140625,0.9302,0.035,0.848,0.117,707.0,710.0,690.0,9440091.0
2020-05-29,691.0,0.4199,0.033,0.92,0.047,692.5,700.7999877929688,674.9500122070312,28290128.0
2020-06-01,699.5499877929688,0.9746,0.038,0.893,0.069,698.75,706.6500244140625,691.5,12276438.0
2020-06-02,708.0999755859375,0.8811,0.052,0.878,0.07,700.5,711.6500244140625,697.5499877929688,7059304.0
2020-06-03,701.5499877929688,0.9622,0.031,0.895,0.075,710.7000122070312,711.9000244140625,696.0,11378568.0
2020-06-04,707.75,0.9793,0.042,0.863,0.095,702.0,709.4500122070312,697.5,10782424.0
2020-06-05,703.5499877929688,0.9985,0.018,0.761,0.221,707.0,711.7000122070312,700.5999755859375,7718679.0
2020-06-08,720.8499755859375,0.9901,0.011,0.901,0.088,707.6500244140625,725.7999877929688,704.0,10719105.0
2020-06-09,717.5999755859375,0.9883,0.014,0.894,0.093,720.0,729.5999755859375,715.0499877929688,10078029.0
2020-06-10,715.8499755859375,0.9877,0.017,0.853,0.131,715.0,719.4500122070312,709.2000122070312,7263049.0
2020-06-11,703.9500122070312,0.9816,0.042,0.849,0.109,712.0,713.4000244140625,700.25,8825715.0
2020-06-12,692.0499877929688,0.9923,0.034,0.859,0.106,675.7999877929688,695.1500244140625,675.5,9795316.0
2020-06-15,687.5499877929688,0.9782,0.055,0.839,0.107,693.0,704.4000244140625,685.25,7857344.0
2020-06-16,701.2000122070312,0.9991,0.009,0.849,0.142,702.0,712.0,699.1500244140625,10131760.0
2020-06-17,703.6500244140625,0.9966,0.015,0.821,0.164,699.9000244140625,710.2999877929688,698.0,7291916.0
2020-06-18,713.9000244140625,0.9936,0.033,0.86,0.107,708.2000122070312,716.5999755859375,706.0,6670195.0
2020-06-19,705.5499877929688,0.9872,0.04,0.833,0.127,709.0,711.9000244140625,701.0,22438862.0
2020-06-22,703.7000122070312,0.9674,0.03,0.897,0.073,707.0999755859375,708.7000122070312,700.0,7804096.0
2020-06-23,720.6500244140625,0.9998,0.073,0.714,0.213,695.7000122070312,724.5,692.0999755859375,12157390.0
2020-06-24,714.1500244140625,0.9998,0.019,0.756,0.225,716.9000244140625,726.7999877929688,709.4000244140625,10220838.0
2020-06-25,700.5,0.9995,0.032,0.834,0.134,704.8499755859375,705.5999755859375,693.5,14945284.0
2020-06-26,748.2000122070312,0.9998,0.02,0.806,0.175,710.2000122070312,751.5999755859375,710.0,26030458.0
2020-06-29,731.75,0.9992,0.053,0.795,0.151,735.4000244140625,744.7000122070312,730.0999755859375,8954428.0
2020-06-30,735.9500122070312,1.0,0.021,0.766,0.213,732.7999877929688,738.9500122070312,724.25,10411290.0
2020-07-01,731.9000244140625,0.9999,0.016,0.769,0.216,737.25,742.2999877929688,729.75,5477468.0
2020-07-02,756.5999755859375,0.9999,0.022,0.79,0.188,737.3499755859375,765.4500122070312,735.4000244140625,17263756.0
2020-07-03,762.7000122070312,0.9998,0.035,0.768,0.197,755.0,764.0,752.5,7796572.0
2020-07-06,764.0,0.9999,0.029,0.767,0.204,765.2000122070312,775.0,761.5,8810958.0
2020-07-07,794.1500244140625,1.0,0.018,0.766,0.215,769.4000244140625,796.9500122070312,765.5499877929688,19362533.0
2020-07-08,774.7000122070312,0.9999,0.031,0.755,0.214,784.9000244140625,784.9000244140625,772.2000122070312,8476642.0
2020-07-09,781.7000122070312,0.9997,0.011,0.759,0.23,780.0,790.0,775.0,6854166.0
2020-07-10,781.8499755859375,0.9997,0.019,0.761,0.22,773.5,789.9000244140625,773.5,5206452.0
2020-07-13,797.0499877929688,1.0,0.018,0.724,0.257,788.0,805.3499755859375,786.0499877929688,10804688.0
2020-07-14,783.25,0.9999,0.014,0.738,0.248,792.9500122070312,806.4000244140625,781.3499755859375,8961822.0
2020-07-15,830.9500122070312,1.0,0.014,0.758,0.228,799.0,848.4500122070312,794.7999877929688,30060599.0
2020-07-16,911.0,0.9999,0.019,0.833,0.148,900.0999755859375,955.5,894.25,90432109.0
2020-07-17,903.1500244140624,0.9999,0.017,0.735,0.248,911.0,919.9000244140624,892.1500244140625,31682878.0
2020-07-20,934.2999877929688,0.9999,0.021,0.817,0.162,908.5,945.0,906.75,18421053.0
2020-07-21,936.75,0.9999,0.02,0.83,0.151,945.0,949.7000122070312,929.2000122070312,12877784.0
2020-07-22,917.9000244140624,0.9995,0.034,0.814,0.152,938.9500122070312,939.0,910.0,14354201.0
2020-07-23,907.9500122070312,0.9997,0.036,0.818,0.147,915.6500244140624,915.7999877929688,900.6500244140625,13051307.0
2020-07-24,922.8499755859376,0.9995,0.05,0.792,0.158,903.25,925.75,903.25,18209580.0
2020-07-27,948.4500122070312,0.9999,0.02,0.8,0.181,921.5499877929688,952.7999877929688,918.6500244140624,16827870.0
2020-07-28,962.8499755859376,0.9994,0.027,0.842,0.131,946.0,967.5499877929688,941.2000122070312,15818463.0
2020-07-29,954.1500244140624,0.9992,0.049,0.77,0.181,953.25,960.0,943.5999755859376,11152710.0
2020-07-30,961.4500122070312,0.9993,0.012,0.812,0.176,962.0,972.6500244140624,958.75,12492320.0
2020-07-31,966.0,0.999,0.018,0.792,0.19,969.25,986.4500122070312,953.2999877929688,12704346.0
2020-08-03,956.9000244140624,0.9984,0.026,0.81,0.164,960.0,965.4000244140624,947.4500122070312,8479792.0
2020-08-04,949.8499755859376,0.9999,0.033,0.773,0.194,960.4500122070312,970.7000122070312,940.5499877929688,11133170.0
2020-08-05,944.7000122070312,0.9995,0.041,0.783,0.176,952.0,960.9500122070312,938.2999877929688,9614176.0
2020-08-06,970.8499755859376,0.9998,0.046,0.793,0.161,953.5,974.4000244140624,942.5,10976491.0
2020-08-07,950.9000244140624,0.9986,0.046,0.853,0.102,969.4500122070312,969.4500122070312,949.0,8010948.0
2020-08-10,951.3499755859376,0.9992,0.06,0.778,0.161,948.9000244140624,956.7999877929688,945.2999877929688,5716319.0
2020-08-11,948.4500122070312,0.9999,0.066,0.762,0.172,949.9000244140624,962.0,946.0999755859376,6802442.0
2020-08-12,954.9500122070312,0.9961,0.09,0.779,0.132,948.0,958.7999877929688,942.2000122070312,6908726.0
2020-08-13,951.2000122070312,0.9992,0.055,0.775,0.17,954.7999877929688,968.5,948.25,5097703.0
2020-08-14,953.5999755859376,0.9994,0.056,0.776,0.168,955.8499755859376,963.0,952.0499877929688,4663873.0
2020-08-17,957.5,0.9995,0.069,0.746,0.184,954.0999755859376,972.4500122070312,954.0999755859376,9008210.0
2020-08-18,967.5499877929688,0.9997,0.051,0.782,0.167,963.9000244140624,969.2000122070312,958.7000122070312,6141761.0
2020-08-19,959.2999877929688,0.9997,0.011,0.793,0.195,970.9000244140624,971.5499877929688,957.4500122070312,6622744.0
2020-08-20,955.1500244140624,1.0,0.024,0.789,0.186,958.9000244140624,965.5,951.2999877929688,5656501.0
2020-08-21,948.7999877929688,0.9993,0.026,0.816,0.158,963.0499877929688,963.4500122070312,946.5499877929688,6513773.0
2020-08-24,947.4000244140624,0.9998,0.052,0.714,0.234,947.0,952.0,939.2000122070312,5798574.0
2020-08-25,938.0999755859376,0.9998,0.02,0.786,0.194,947.5,948.6500244140624,933.5999755859376,6233918.0
2020-08-26,950.7999877929688,0.9998,0.037,0.785,0.178,941.25,954.25,938.4000244140624,5153601.0
2020-08-27,947.0499877929688,0.9998,0.034,0.77,0.195,960.0,960.9500122070312,945.2000122070312,6154280.0
2020-08-28,935.25,0.9999,0.023,0.791,0.186,951.4500122070312,952.5,933.0499877929688,7593610.0
2020-08-31,928.5999755859376,0.9999,0.052,0.751,0.198,935.25,950.5,914.5999755859376,12808355.0
2020-09-01,914.1500244140624,0.9999,0.024,0.784,0.192,926.25,935.0,912.0999755859376,6907773.0
2020-09-02,924.0,0.9996,0.028,0.842,0.13,915.0,926.4000244140624,913.5,5678118.0
2020-09-03,935.5499877929688,0.9997,0.047,0.788,0.165,926.5,949.4000244140624,924.0,8827948.0
2020-09-04,919.1500244140624,0.9999,0.033,0.759,0.208,915.0,929.5,914.4500122070312,8650342.0
2020-09-07,925.0499877929688,0.9998,0.03,0.766,0.205,918.9000244140624,927.5499877929688,913.0499877929688,6700385.0
2020-09-08,939.2999877929688,0.9999,0.022,0.785,0.193,929.9500122070312,952.0,925.5499877929688,12891964.0
2020-09-09,927.75,0.9999,0.046,0.725,0.229,935.0,946.0,926.0,5528947.0
2020-09-10,940.0499877929688,0.9998,0.02,0.783,0.197,935.2999877929688,942.0,924.7999877929688,5171884.0
2020-09-11,945.7000122070312,0.9998,0.038,0.748,0.215,934.9000244140624,954.1500244140624,931.0,6671903.0
